"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Southwest Montessori Academy","United States","https://www.facebook.com/SouthwestMontessoriAcademy","","https://www.instagram.com/swmontessoriacademy","https://www.linkedin.com/company/southwest-montessori-academy-fort-wayne","","admin@southwestmontessoriacademy.org","high","script pass: found on school website"
"SouthShore Montessori School","United States","http://www.facebook.com/2008/fbml","","https://www.instagram.com/minds_of_montessori","","","","high","script pass: found on school website"
"Southern New Hampshire Montessori Academy","United States","https://www.facebook.com/tr","","https://www.instagram.com/southernnhmontessoriacademy","","","admin@snhec.org","high","script pass: found on school website"
"South Suburban Montessori School","United States","http://www.facebook.com/pages/South-Suburban-Montessori-School/157208738191","","","","","","high","script pass: found on school website"
"Scott Lake Elementary School","United States","https://www.facebook.com/slevikings","","https://www.instagram.com/SLEVIKINGS","","https://twitter.com/slevikings","","high","script pass: found on school website"
"Seattle Jewish Montessori","United States","https://www.facebook.com/MMSC-Day-School-118691301498896","","https://www.instagram.com/mmscdayschool","","","","high","script pass: found on school website"
"Sapientia Montessori","United States","https://www.facebook.com/SapientiaMontessori","","","","","admin@sapientiamontessori.com","high","script pass: found on school website"
"Snake River Montessori School","United States","https://www.facebook.com/pages/Snake-River-Montessori-School/172256246196761","","","","","office@srms.org","high","script pass: found on school website"
"Silver Sands Montessori Charter School","United States","https://www.facebook.com/SilverSandsMCS","","","","","info@silversandsmcs.org","high","script pass: found on school website"
"Sam Placentino Elementary School","United States","https://www.facebook.com/hollistonschools","","","","https://twitter.com/SKustka","","high","script pass: found on school website"
"Salem Montessori School","United States","https://www.facebook.com/salemmontessori","","https://www.instagram.com/salemmontessorischool","","","","high","script pass: found on school website"
"Sidewalk's End Montessori School","United States","https://www.facebook.com/profile.php","","https://www.instagram.com/sidewalksendmontessori","","","jennifer@sidewalksendmontessori.com","high","script pass: found on school website"
"Sagebrush Montessori","United States","https://www.facebook.com/sagebrushmontessoritricities","","https://www.instagram.com/sagebrush_montessori","","","admin@sagebrushmontessori.org","high","script pass: found on school website"
"Sacred Heart Preschool and Kindergarten","United States","http://www.facebook.com/SHSAtherton","","http://instagram.com/shsatherton","","http://www.x.com/SHSAtherton","","high","script pass: found on school website"
"Ruffing Montessori School Rocky river","United States","https://www.facebook.com/ruffingmontesssorirockyriver","","https://www.instagram.com/ruffingmontessorirockyriver","","","information@ruffingmontessori.org","high","script pass: found on school website"
"Ross Montessori School","United States","https://www.facebook.com/1767490444226775/posts/1763818304593989","","","","","","high","script pass: found on school website"
"S.D. Spady Elementary","United States","https://www.facebook.com/PBCSD","","https://www.instagram.com/pbcsd","","https://x.com/pbcsd","valerie.crenshaw@palmbeachschools.org","high","script pass: found on school website"
"Rose Hill Montessori of Manhattan","United States","http://www.facebook.com/2008/fbml","","https://www.instagram.com/rosehill.montessori","","","","high","script pass: found on school website"
"Sedgefield Montessori School","United States","https://www.facebook.com/profile.php","","https://www.instagram.com/sedgefieldmontessori","https://www.linkedin.com/school/charmeckschools","https://x.com/CharMeckSchools","","high","script pass: found on school website"
"Secret Garden Montessori","United States","https://www.facebook.com/secretgardenmontessori","","https://www.instagram.com/secretgardenmontessori","","","info@secretgardenmontessori.org","high","script pass: found on school website"
"Secundaria Montessori de Puerto Rico","United States","http://www.facebook.com/2008/fbml","","https://www.instagram.com/montessorismpr","","","informacionsmpr@gmail.com","high","script pass: found on school website"
"Rogers Park Montessori School","United States","https://www.facebook.com/tr","","https://www.instagram.com/rogersparkmontessorischool","https://www.linkedin.com/company/rpmschool","","info@rpmschool.org","high","script pass: found on school website"
"Roots of the Future Montessori","United States","","","https://www.instagram.com/rootsofthefuture","","","rootsofthefuture@gmail.com","medium","script pass: found on school website"
"Schoolhouse Montessori Academy","United States","http://facebook.com/SchoolhouseMontessoriAcademy","","","","","","high","script pass: found on school website"
"Rocky Mountain Montessori Academy","United States","https://www.facebook.com/TeePubliccom-865099700332025","","https://www.instagram.com/teepublic","","https://twitter.com/TeePublic","","high","script pass: found on school website"
"River's Edge Montessori School Prek-6","United States","https://www.facebook.com/daytonpublicschools","","","","","","high","script pass: found on school website"
"River Valley Charter School","United States","https://facebook.com/RVCS.MA","","https://instagram.com/RIVERVALLEYCHARTERSCHOOL","","","info@rivervalleycharter.org","high","script pass: found on school website"
"Saint Edward's Montessori School","United States","https://www.facebook.com/saint.edwards.montessori","","","","","","high","script pass: found on school website"
"River Ridge Academy","United States","https://www.facebook.com/tr","","","","","","high","script pass: found on school website"
"Rising Sun Montessori","United States","https://www.facebook.com/RisingSunMontessori","","","","","","high","script pass: found on school website"
"Rising Heights Academy","United States","https://www.facebook.com/profile.php","","https://www.instagram.com/risingheightsacademy","","","admin@risingheightsacademy.org","high","script pass: found on school website"
