School,Email,Region,City,Phone,Website,Source,Notes
Juan Ponce de Leon,liselym@yahoo.com,PR,Guaynabo,(787) 792-3550,http://Www.facebook.com/LaNuevaEscuelaJuanPonceDeLeon,montessoricensus.org,public
Juana Colon,NOT_FOUND,PR,ComerÃ­o,NOT_FOUND,,montessoricensus.org,public
Juan A Sanchez,NOT_FOUND,PR,Juncos,NOT_FOUND,,montessoricensus.org,public
JPS Montessori Center,bradley.jayne@jpsk12.org,MI,Jackson,(517) 841-3870,https://jpsmontessori.jpsk12.org,montessoricensus.org,public; alt: tonya.kendra@jpsk12.org
Joyful Scholars Montessori,info@joyfulscholars.org,WA,Wenatchee,NOT_FOUND,https://www.joyfulscholars.org/,montessoricensus.org + school site,private; PRIOR_CONTACT
Joy Park Montessori School,info@joyparkmontessori.com,TX,Austin,NOT_FOUND,https://www.joyparkmontessori.com/,montessoricensus.org + school site,private
Joyful Day Montessori,NOT_FOUND,IL,River Forest,NOT_FOUND,,montessoricensus.org,private
Joy Montessori School,joy_montessori@yahoo.com,NJ,Iselin,(732) 634-3911,,montessoricensus.org,private
Journey Montessori School,admissions@journeymontessorischool.org,NM,Santa Fe,(505) 652-1986,http://journeymontessorischool.org,montessoricensus.org,private; alt: beth@journeymontessorischool.org
Jose De Diego,NOT_FOUND,PR,Las Piedras,NOT_FOUND,,montessoricensus.org,public
Joseph S. Bruno Montessori Academy,NOT_FOUND,AL,Birmingham,(205) 995-8709,,montessoricensus.org,private
Jordan International Montessori School,jordanmontessori@gmail.com,TX,Austin,(512) 770-6270,https://www.jordanmontessori.com/,montessoricensus.org,private
Joongil Montessori Kindergarten,ohnord@hanmail.net,,Busan,NOT_FOUND,,montessoricensus.org,private
Jonestown Family Center,NOT_FOUND,MS,Jonestown,(662) 358-4656,http://www.jonestownfamilycenter.com,montessoricensus.org,private
Jonathan Montessori School,eleskee@jonathanmontessori.org,MN,Chaska,(952) 448-5232,http://jonathanmontessori.org,montessoricensus.org,private
Joliet Montessori School,ekozlowski@jolietmontessorischool.org,IL,Crest Hill,(815) 741-4180,http://www.jolietmontessorischool.org,montessoricensus.org,private
Johnson County Montessori School,NOT_FOUND,KS,Overland Park,(913) 649-3838,,montessoricensus.org,private
Johns Creek Montessori School of GA,dharold@oakmeadowmontessori.com,GA,Johns Creek,(770) 814-8001,http://johnscreekmontessorisog.com/,montessoricensus.org,private
John Hanson Montessori School,courtney2.king@pgcps.org,MD,Oxon Hill,(301) 749-4052,https://www.pgcps.org/johnhansonmontessori/,montessoricensus.org,public
John E. Ford K-8 School,bennettt@duvalschools.org,FL,Jacksonville,(904) 630-6540,http://johneford.duvalschools.org/,montessoricensus.org,public; alt: brownd@duvalschools.org
John D. “Bud” Hawk Elementary at Jackson Park,chrisv@ckschools.org,WA,Bremerton,(360) 662-9000,https://hawk.ckschools.org/home,montessoricensus.org,public
Joella Good Elementary School,mtorrens@dadeschools.net,FL,Hialeah,(305) 625-2008,http://www.joellacgood.org/,montessoricensus.org,public
Jesús T. Piñero,NOT_FOUND,PR,Caguas,NOT_FOUND,,montessoricensus.org,public
Jefferson Montessori Academy,kappling@jmacarlsbad.com,NM,Carlsbad,(575) 234-1703,https://www.jmacarlsbad.com/,montessoricensus.org,public; alt: support@jmacarlsbad.com
Jarrow Montessori School,frontdesk@jarrow.org,CO,Boulder,(303) 443-0511,http://www.jarrow.org,montessoricensus.org,private
Jamestown Elementary School,michelle.mccarthy@apsva.us,VA,Arlington,NOT_FOUND,https://jamestown.apsva.us,montessoricensus.org,public
James Stephens Montessori School,melanie.bordelon@epsb.com,LA,Ville Platte,(337) 363-4745,https://jsm.epsb.com/,montessoricensus.org,public
James Simons Montessori School,elizabeth_dillenkoff@charlestoncountyschools.gov,SC,Charleston,(843) 724-7763,http://simons.ccsdschools.com/,montessoricensus.org,public
James Russell Lowell School 51,rembertc@myips.org,IN,Indianapolis,(317) 226-4251,https://myips.org/jamesrusselllowell/,montessoricensus.org,public
James N. Gamble Montessori High School,grecoan@cpsboe.k12.oh.us,OH,Cincinnati,(513) 363-2601,https://www.cps-k12.org/gamblemontessorihs,montessoricensus.org,public
James N. Gamble Elementary School,ridleym@cpsboe.k12.oh.us,OH,Cincinnati,NOT_FOUND,https://gmes.cps-k12.org/,montessoricensus.org,public
J.T. Williams Secondary Montessori,melanie.francis@cms.k12.nc.us,NC,Charlotte,(980) 343-0040,https://jtwilliamsms.cmsk12.org/,montessoricensus.org,public
Jaime C Rodriguez,NOT_FOUND,PR,Yabucoa,NOT_FOUND,,montessoricensus.org,public
J.C. Nalle Elementary School,laena.lee@k12.dc.gov,DC,Washington,NOT_FOUND,https://www.jcnalle.org,montessoricensus.org,public
J. Allen Axson Montessori School,feaginst1@duvalschools.org,FL,Jacksonville,(904) 992-3600,http://jaa.duvalschools.org/,montessoricensus.org,public
Ivy League Montessori School,ie@qq.com,GA,Cumming,(770) 781-5586,http://www.ilmsnet.com,montessoricensus.org + school site,private; alt: {maccms:email}
Ivy League Montessori School,info@nss123.org,IL,Mokena,(815) 464-1265,,montessoricensus.org,private
Ithaca Montessori School,pam@ithacamontessori.org,NY,Ithaca,(607) 266-0788,http://www.ithacamontessori.org,montessoricensus.org,private
Isthmus Montessori Academy Public,melissa.droessler@imapublic.org,WI,Madison,(608) 661-8200,http://www.isthmusmontessoriacademy.org,montessoricensus.org,public
Issaquah Montessori School,info@issaquahmontessori.com,WA,Issaquah,(425) 557-7705,http://www.issaquahmontessori.com,montessoricensus.org + school site,private
Island Village Montessori School,jenniferocana@islandvillage.org,FL,Venice,(941) 954-4999,http://islandvillage.org/,montessoricensus.org,public
Island Montessori Charter School,arheel@islandmontessorischool.com,NC,Wilmington,(910) 795-4860,https://www.im.school,montessoricensus.org,public; alt: briancorrigan@islandmontessorischool.com
Island Montessori Academy,lisngu1227@yahoo.com,FL,Marco Island,(239) 642-2020,http://www.imamarco.org,montessoricensus.org,private
Irvine Montessori,irvine.montessori@yahoo.com,CA,Irvine,NOT_FOUND,https://irvinemontessorischool.com/,montessoricensus.org,private
Invictus Nashville Charter School,bjones@invictus-nash.org,TN,Nashville,NOT_FOUND,https://www.invictus-nash.org,montessoricensus.org,public
Invictus: An Acton Academy,NOT_FOUND,TX,Georgetown,NOT_FOUND,https://www.invictusleander.org/,montessoricensus.org,private
Intiraymi Spanish Montessori Children's House,milagrosfg88@yahoo.com,IL,Riverside,(708) 853-9466,,montessoricensus.org,private
International Montessori Schools at West Chester,admin@miteducation.net,PA,West Chester,(610) 399-6699,,montessoricensus.org,private
International Montessori Schools At Paoli,admin@miteducation.net,PA,Paoli,(610) 640-3864,,montessoricensus.org,private
International Montessori Schools at Malvern,admin@miteducation.net,PA,Malvern,(610) 644-2221,,montessoricensus.org,private
International Montessori School-NC,abailey@imsnc.org,NC,Durham,(919) 401-4343,imsnc.org,montessoricensus.org,private
International Montessori Schools at Great Valley,admin@miteducation.net,PA,Malvern,(610) 240-0442,,montessoricensus.org,private
International Montessori School of Prague,pherooz@montessori.cz,,Prague,NOT_FOUND,,montessoricensus.org,private; PRIOR_CONTACT
International Montessori School Wilmington Campus,admin@miteducation.net,DE,Wilmington,(302) 235-2554,,montessoricensus.org,private
International Montessori School of Claremont,yellow@internationalmontessorischools.com,CA,Claremont,(909) 621-1313,,montessoricensus.org,private
International Montessori School,NOT_FOUND,Hong Kong Island,,NOT_FOUND,,montessoricensus.org,private
International Montessori House of Children – Jollyville,pinki@internationalmontessori.net,TX,Austin,NOT_FOUND,https://www.imhoc.com/,montessoricensus.org,private
International Montessori House of Children – Hart Lane,NOT_FOUND,TX,Austin,(512) 343-0071,https://www.imhoc.com/,montessoricensus.org,private
International Montessori Academy (CA),NOT_FOUND,CA,Pasadena,(626) 792-4505,,montessoricensus.org,private
International Montessori Center Otrada,NOT_FOUND,,,NOT_FOUND,,montessoricensus.org,private
International Montessori Academy,NOT_FOUND,IL,Sycamore,NOT_FOUND,,montessoricensus.org,private
Intercultural Montessori Language School – Oak Park,emcgivern@interculturalmontessori.org,IL,Oak Park,(708) 848-6626,,montessoricensus.org,private; alt: rshaw@interculturalmontessori.org; PRIOR_CONTACT
International Children's House,NOT_FOUND,MD,Ellicott City,NOT_FOUND,https://www.facebook.com/INTERCHILDHOUSE/,montessoricensus.org,private
Intercultural Montessori Language School,admissions@interculturalmontessori.org,IL,Chicago,(312) 265-1514,http://www.interculturalmontessori.org,montessoricensus.org,private; alt: emcgivern@interculturalmontessori.org; PRIOR_CONTACT
Instituto Paolini de Puebla,NOT_FOUND,PUE,PUEBLA (HEROICA PUEBLA),NOT_FOUND,,montessoricensus.org,private
Inocencio Cintron Zayas,NOT_FOUND,PR,Barranquitas,NOT_FOUND,,montessoricensus.org,public
Inspire Kids Montessori – Ahwatukee,NOT_FOUND,AZ,Phoenix,NOT_FOUND,https://inspirekidsmontessori.com/,montessoricensus.org,private
Innovation Montessori Ocoee,cathy@innovationmontessori.com,FL,Ocoee,(407) 654-2045,http://www.innovationmontessori.com,montessoricensus.org,public; alt: heather.clay@innovationmontessori.com
Innovation Academy Private School,innovationacademylv@gmail.com,NV,Las Vegas,(702) 750-1168,,montessoricensus.org,private
Inly School,dmluther@inlyschool.org,MA,Scituate,(781) 545-5544,http://www.inlyschool.org/,montessoricensus.org,private
Inge Oak Montessori Academy,ingeoakmontessori@gmail.com,IN,Bluffton,(602) 697-1730,,montessoricensus.org,private
Infinity Children's School (Kowloon Tong),infinitycw@gmail.com,,Kowloon,NOT_FOUND,,montessoricensus.org,private
Infant House,info@stmarymontessori.com,NE,Omaha,(402) 393-1311,,montessoricensus.org,private
IndigoKid Montessori School,alexandra@indigokid.club,NJ,Fair Lawn,(888-463-4460,http://www.indigokid.club,montessoricensus.org,private; alt: info@indigokid.club
Ines Maria Mendoza,NOT_FOUND,PR,San Juan,NOT_FOUND,,montessoricensus.org,public
Indiana Montessori Academy,NOT_FOUND,IN,Carmel,(317) 569-1290,http://www.indianamontessoriacademy.org/,montessoricensus.org,private
Indian Harbour Montessori,firstmerritt@yahoo.com,FL,Indian Harbour Beach,(321) 777-1480,,montessoricensus.org,private
Incarnate Word Academy Elementary Level,carrillop@iwacc.org,TX,Corpus Christi,(361) 883-0857,,montessoricensus.org,private
In As Much Early Childhood Education Center,NOT_FOUND,FL,Enterprise,NOT_FOUND,https://www.fumch.org/services/in-as-much-montessori/,montessoricensus.org,private
ILM Montessori Inc.,ilm.montessori@gmail.com,IL,Lombard,(844) 223-5456,,montessoricensus.org,private
Immanuel Montessori Schools-Mt. Airy,awmtaylorsville@gmail.com,MD,Mount Airy,NOT_FOUND,https://immanuelmontessorischools.com/,montessoricensus.org + school site,private; alt: immanuelsykesville@gmail.com
ILM Academy,info@ilmacademy.org,TX,Houston,(713) 464-4720,,montessoricensus.org,private
Ignite Entrepreneurship Academy,hlong@igniteutah.org,UT,Lehi,(801) 901-8520,https://igniteutah.org/,montessoricensus.org,public
Iberville Elementary,pamelamoore@ipsb.education,LA,Plaquemine,(225) 687-2217,https://ies.ipsb.net,montessoricensus.org + school site,public; alt: rebeccajohnson@ipsb.education
Hyacinth Montessori—Wildflower,info@hyacinthmontessori.org,PA,Philadelphia,(267) 209-0869,https://wildflowerschools.org/mid-atlantic/hyacinthmontessori/,montessoricensus.org,private; alt: madeleine.nutting@gmail.com
Hyde Park Montessori,info@hydeparkmontessori.org,TX,Austin,NOT_FOUND,https://www.hydeparkmontessori.org/,montessoricensus.org + school site,private
Huntley Hills Elementary and Montessori School,moiya_nsele@dekalbschoolsga.org,GA,Chamblee,(678) 676-7402,https://huntleyhillses.dekalb.k12.ga.us/MontessoriAbout.aspx,montessoricensus.org,public
Hunter Street Elementary,hemontgomery@york.k12.sc.us,SC,York,(803) 684-1926,https://hses.york.k12.sc.us,montessoricensus.org,public
Hunter Mill Montessori School,maureencook1279@gmail.com,VA,Oakton,(703) 938-7755,http://www.preschoolmontessori.com,montessoricensus.org,private
Humboldt Park Montessori School,info@humboldtparkmontessori.com,IL,Chicago,(312) 613-7115,,montessoricensus.org,private
Humanities and Sciences High School Tempe,sdurkin@humsci.org,AZ,Tempe,NOT_FOUND,,montessoricensus.org,private
Hull-Jackson Montessori Magnet,melissa.a.jones@mnps.org,TN,Nashville,(615) 291-6601,https://hulljackson.mnps.org/,montessoricensus.org,public
Hudson Valley Montessori School,admin@hvmontessori.org,NY,Middletown,(845) 479-5331,https://www.hvmontessori.org/,montessoricensus.org,private
Hudson Montessori School,jolly@hudsonmontessori.net,NJ,Jersey City,(201) 516-0700,http://www.hudsonmontessori.org,montessoricensus.org,private
Hudson Country Montessori School—New Rochelle Campus,ms.bhambree@hudsoncountry.org,NY,New Rochelle,(914) 636-6202,http://www.hudsoncountry.org,montessoricensus.org,private
Hudson Country Montessori School—Danbury Campus,markmeyer@hudsoncountry.org,CT,Danbury,(203) 744-8088,http://www.hudsoncountry.org,montessoricensus.org,private
Howe Trainable Center and Montessori Elementary,alcodra@dearbornschools.org,MI,Dearborn Heights,NOT_FOUND,https://howe.dearbornschools.org,montessoricensus.org,public
House of Montessori,jrmontessori@gmail.com,NE,Omaha,(402) 393-1311,http://www.omahamontessori.com/our-school/house-of-montessori/,montessoricensus.org,private
Horse Creek Academy,amorales@hcacs.net,SC,Aiken,(803) 226-0160,https://www.hcacs.net,montessoricensus.org,public
Horizon Montessori School IV-Pearland,thomas.oneill@hmps.net,TX,Pearland,(281) 485-2500,https://www.hmps.net/o/pearl,montessoricensus.org,public
Horizon Montessori School III-Harlingen,paula.sanchez@hmps.net,TX,Harlingen,(956) 969-0044,https://www.hmps.net/o/harl,montessoricensus.org,public
Horizon Montessori School II-Weslaco,ashley.ruiz@hmps.net,TX,Welasco,(956) 969-0044,https://www.hmps.net/o/weslaco,montessoricensus.org,public; alt: genesis.montalvo@hmps.net
Horizon Montessori I-McAllen,lizet.valenciana@hmps.net,TX,McAllen,(956) 668-1400,https://www.hmps.net/o/mcallen,montessoricensus.org,public
Hopscotch Montessori-East Side,iryna@hopscotchmontessori.com,NY,New York,(646) 269-2891,http://www.hopscotchmontessori.com/,montessoricensus.org,private; alt: tania@hopscotchmontessori.com
Hopkins Early Childhood Education Center,NOT_FOUND,CA,Berkeley,(510) 644-6339,,montessoricensus.org,private
Hope Montessori School,wattersmontessori@yahoo.com,VA,Annandale,(703) 941-6836,,montessoricensus.org,private
Hope Montessori School,NOT_FOUND,TX,The Woodlands,(832) 299-9212,http://hopemontessori.info/,montessoricensus.org,private
Hope Montessori Academy-Stetson Hills,stetsonhills@hopeacademy.com,CO,Colorado Springs,(719) 573-5300,http://www.montessorichild.com,montessoricensus.org,private
Hope Montessori Academy-Falcon,monument@hopeacademy.com,CO,Peyton,(719) 886-4900,http://www.montessorichild.com,montessoricensus.org,private
Hope Montessori Academy-Creve Coeur Infant/Toddler,infant@hopeacademy.com,MO,Creve Coeur,(314) 878-1144,https://hopeacademy.com/campuses/infant-toddler-community/,montessoricensus.org,private
Hope Montessori Academy-Creve Coeur,crevecoeur@hopeacademy.com,MO,Creve Coeur,(314) 878-1770,https://hopeacademy.com/campuses/creve-coeur/,montessoricensus.org,private
Hope Montessori Academy – Wildwood,wildwood@hopeacademy.com,MO,Wildwood,(636) 458-4540,https://hopeacademy.com/campuses/wildwood/,montessoricensus.org,private
Hope Montessori Academy – Westminster,westminster@hopeacademy.com,CO,Westminster,(303) 404-9770,http://www.montessorichild.com,montessoricensus.org,private
Hope Montessori Academy – Thorton,thornton@hopeacademy.com,CO,Thornton,(303) 255-8151,http://www.montessorichild.com,montessoricensus.org,private
Hope Montessori Academy – Monument,monument@hopeacademy.com,CO,Monument,(719) 488-8723,http://www.montessorichild.com,montessoricensus.org,private
Hope Montessori Academy – Lake Saint Louis,lakestl@hopeacademy.com,MO,Lake Saint Louis,(636) 561-2811,https://hopeacademy.com/campuses/lake-st-louis/,montessoricensus.org + school site,private
Hope Montessori Academy – Des Peres,desperes@hopeacademy.com,MO,Ballwin,(314) 984-8111,https://hopeacademy.com/campuses/des-peres/,montessoricensus.org,private
Hope Montessori Academy – Centennial (Colorado Springs),centennial@hopeacademy.com,CO,Colorado Springs,NOT_FOUND,https://montessorichild.com/school-locations/hope-montessori-academy-centennial/,montessoricensus.org + school site,private; alt: mailtocentennial@hopeacademy.com
Hope Montessori Academy – Broomfield,broomfield@hopeacademy.com,CO,Broomfield,(303) 457-4400,http://www.montessorichild.com,montessoricensus.org,private
Homestead School of Glen Spey,NOT_FOUND,NY,Glen Spey,(845) 856-6359,http://www.homesteadschool.com,montessoricensus.org,private
